Ensembl_ID,Change,Gene_Name,Gene_Biotype,Chr,Length,Exon Length,Downstream_Promoter_Downregulated,Upstream_Promoter_Downregulated,Gene_Body_Downregulated,TSS_Downregulated,Downstream_Promoter_Nondifferential,Upstream_Promoter_Nondifferential,Gene_Body_Nondifferential,TSS_Nondifferential,Downstream_Promoter_Upregulated,Upstream_Promoter_Upregulated,Gene_Body_Upregulated,TSS_Upregulated
ENSRNOG00000016226,Nondifferential,Rpp40,protein_coding,17,9087,1183,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000016227,Downregulated,Glrx3,protein_coding,1,30622,1262,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0
ENSRNOG00000016229,Upregulated,Gltscr1l,protein_coding,9,191477,4494,0.0,0.0,1.0,0.0,0.0,0.0,8.0,0.0,0.0,1.0,3.0,0.0
ENSRNOG00000016231,Nondifferential,Polr2d,protein_coding,18,7133,1115,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000016234,Nondifferential,Ciapin1,protein_coding,19,13090,1851,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000016239,Nondifferential,Zadh2,protein_coding,18,9352,3357,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0
ENSRNOG00000016242,Nondifferential,Fzd1,protein_coding,4,4399,4399,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
ENSRNOG00000016243,Upregulated,Casq2,protein_coding,2,56355,2529,0.0,0.0,1.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,5.0,0.0
ENSRNOG00000016244,Nondifferential,Mical2,protein_coding,1,125341,4045,0.0,0.0,1.0,0.0,0.0,0.0,22.0,0.0,2.0,1.0,19.0,0.0
ENSRNOG00000016245,Upregulated,Neto2,protein_coding,19,36502,1578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
ENSRNOG00000016246,Nondifferential,Tshz1,protein_coding,18,3213,3213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ENSRNOG00000016249,Nondifferential,Cep85,protein_coding,5,46748,4485,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0
ENSRNOG00000016250,Nondifferential,Ammecr1l,protein_coding,18,22918,4268,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0
ENSRNOG00000016251,Nondifferential,Dnaja2,protein_coding,19,18139,1838,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000016252,Upregulated,Mblac2,protein_coding,2,45169,4082,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0
ENSRNOG00000016254,Nondifferential,Sema4c,protein_coding,9,10456,4189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0
ENSRNOG00000016255,Nondifferential,Podxl2,protein_coding,4,31883,2075,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,3.0,0.0
ENSRNOG00000016256,Nondifferential,Myo9b,protein_coding,16,84659,7093,0.0,0.0,2.0,0.0,0.0,0.0,8.0,0.0,1.0,1.0,8.0,0.0
ENSRNOG00000016257,Downregulated,Cotl1,protein_coding,19,34347,1605,0.0,0.0,1.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,7.0,0.0
ENSRNOG00000016258,Nondifferential,Zfp516,protein_coding,18,80585,4229,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,19.0,0.0
ENSRNOG00000016260,Nondifferential,Polr3g,protein_coding,2,40669,3332,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,5.0,0.0
ENSRNOG00000016265,Downregulated,Acsl5,protein_coding,1,49306,2453,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
ENSRNOG00000016266,Nondifferential,Mphosph10,protein_coding,1,16204,2203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ENSRNOG00000016267,Upregulated,Chst15,protein_coding,1,76900,2724,0.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,5.0,0.0
ENSRNOG00000016269,Downregulated,Rpl7l1,protein_coding,9,4322,741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000016271,Nondifferential,Itm2b,protein_coding,15,23008,1755,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0
ENSRNOG00000016272,Nondifferential,Edf1,protein_coding,3,4306,685,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
ENSRNOG00000016273,Nondifferential,Fam136a,protein_coding,4,5916,1607,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000016274,Nondifferential,Zfp580,protein_coding,1,519,519,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000016279,Nondifferential,Zfp865,protein_coding,1,4479,2364,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000016280,Nondifferential,Btrc,protein_coding,1,112459,6038,0.0,0.0,2.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,9.0,0.0
ENSRNOG00000016281,Upregulated,Col4a1,protein_coding,16,109992,6579,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,1.0,23.0,0.0
ENSRNOG00000016288,Nondifferential,Tcea2,protein_coding,3,7851,1194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000016298,Nondifferential,Lysmd3,protein_coding,2,8154,3163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0
ENSRNOG00000016299,Upregulated,Klf4,protein_coding,5,4357,2366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
ENSRNOG00000016303,Upregulated,Zfp236,protein_coding,18,92016,5856,0.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,13.0,0.0
ENSRNOG00000016309,Nondifferential,Rgp1,protein_coding,5,3746,1176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000016313,Downregulated,Ctnnbip1,protein_coding,5,48776,2540,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,2.0,0.0,10.0,0.0
ENSRNOG00000016315,Downregulated,Cnpy3,protein_coding,9,14769,1813,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0
ENSRNOG00000016316,Nondifferential,Mcm2,protein_coding,4,14413,3261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000016321,Downregulated,Entpd4,protein_coding,15,27771,3081,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000016322,Nondifferential,Camk2n1,protein_coding,5,1781,409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSRNOG00000016327,Nondifferential,Mcee,protein_coding,1,23198,813,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0
ENSRNOG00000016334,Nondifferential,Ptbp3,protein_coding,5,82151,2857,0.0,0.0,1.0,0.0,1.0,1.0,4.0,0.0,0.0,1.0,3.0,0.0
ENSRNOG00000016338,Nondifferential,Fam92a,protein_coding,5,18183,1068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
ENSRNOG00000016342,Nondifferential,Atg10,protein_coding,2,299339,1590,0.0,0.0,2.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,24.0,0.0
ENSRNOG00000016343,Upregulated,Dkk3,protein_coding,1,42353,5010,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,1.0,0.0
ENSRNOG00000016346,Downregulated,Prkcd,protein_coding,16,20627,2717,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,1.0
ENSRNOG00000016351,Downregulated,Frrs1,protein_coding,2,36823,1779,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0
ENSRNOG00000016352,Nondifferential,Cbfa2t2,protein_coding,3,102527,2599,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,12.0,0.0
ENSRNOG00000016356,Nondifferential,Got1,protein_coding,1,23515,1998,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
ENSRNOG00000016357,Nondifferential,Casc4,protein_coding,3,68624,3592,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0
ENSRNOG00000016358,Upregulated,Apba2,protein_coding,1,181611,3854,0.0,0.0,5.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,30.0,0.0
ENSRNOG00000016360,Nondifferential,Gps2,protein_coding,10,2520,1355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000016364,Nondifferential,Gba2,protein_coding,5,11639,3022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
ENSRNOG00000016367,Downregulated,Vasp,protein_coding,1,15264,2088,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0
ENSRNOG00000016368,Nondifferential,Ppp1r14c,protein_coding,1,111744,2770,0.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0
ENSRNOG00000016371,Upregulated,Slc18b1,protein_coding,1,42507,2509,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,1.0,1.0,1.0,0.0
ENSRNOG00000016372,Nondifferential,Slc12a7,protein_coding,1,53383,5003,0.0,0.0,4.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,8.0,0.0
ENSRNOG00000016374,Upregulated,Fgfr2,protein_coding,1,105976,4627,0.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,3.0,0.0
ENSRNOG00000016378,Nondifferential,Map3k8,protein_coding,17,20371,2890,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000016379,Nondifferential,Jtb,protein_coding,2,4642,1426,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000016381,Nondifferential,Ust,protein_coding,1,293970,2038,0.0,0.0,7.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,28.0,0.0
ENSRNOG00000016383,Nondifferential,Commd3,protein_coding,17,3792,919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
ENSRNOG00000016387,Nondifferential,Rpl34,protein_coding,2,2375,354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000016390,Nondifferential,Eef1e1,protein_coding,17,12133,2424,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000016392,Nondifferential,Zfp593,protein_coding,5,2329,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000016396,Nondifferential,Fbxo11,protein_coding,6,24327,3727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ENSRNOG00000016398,Nondifferential,Clstn1,protein_coding,5,68504,4380,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,6.0,0.0
ENSRNOG00000016399,Nondifferential,RGD1359127,protein_coding,7,2127,1615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000016405,Nondifferential,Pcsk4,protein_coding,7,8222,2443,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ENSRNOG00000016408,Upregulated,Kirrel,protein_coding,2,94341,6883,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,1.0,1.0,16.0,0.0
ENSRNOG00000016410,Nondifferential,Prelid1,protein_coding,17,3053,1102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000016411,Nondifferential,Rps12,protein_coding,1,2159,543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000016412,Upregulated,Fxyd6,protein_coding,8,26880,1766,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0
ENSRNOG00000016414,Downregulated,Slc22a17,protein_coding,15,6489,2337,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
ENSRNOG00000016416,Nondifferential,Rnh1,protein_coding,1,12471,1669,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
ENSRNOG00000016417,Nondifferential,Zfp136,protein_coding,18,1841,1665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000016419,Nondifferential,Pdlim5,protein_coding,2,170220,1867,0.0,0.0,0.0,0.0,0.0,1.0,9.0,0.0,1.0,0.0,20.0,0.0
ENSRNOG00000016423,Nondifferential,Tacc1,protein_coding,16,51602,7632,0.0,0.0,1.0,0.0,0.0,2.0,4.0,0.0,1.0,0.0,10.0,0.0
ENSRNOG00000016427,Nondifferential,Letm1,protein_coding,14,39643,2699,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0
ENSRNOG00000016433,Upregulated,Prrc1,protein_coding,18,33693,1640,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0
ENSRNOG00000016434,Nondifferential,Prkd2,protein_coding,1,28321,3152,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ENSRNOG00000016442,Nondifferential,Hoxc6,protein_coding,7,1962,1237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
ENSRNOG00000016443,Upregulated,Vps13d,protein_coding,5,227789,15197,0.0,0.0,2.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,22.0,0.0
ENSRNOG00000016444,Nondifferential,AABR07067506.1,processed_pseudogene,9,462,462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000016447,Nondifferential,RGD1310553,protein_coding,9,10660,3423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000016448,Downregulated,Eef2k,protein_coding,1,62089,5105,1.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0
ENSRNOG00000016451,Downregulated,Cd1d1,protein_coding,2,3508,1835,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSRNOG00000016452,Nondifferential,Creb3,protein_coding,5,4618,1538,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000016454,Nondifferential,Nasp,protein_coding,5,25155,2661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ENSRNOG00000016456,Downregulated,Il33,protein_coding,1,14940,2446,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0
ENSRNOG00000016459,Nondifferential,Eif3j,protein_coding,3,22236,1811,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000016460,Nondifferential,Clu,protein_coding,15,25703,1821,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0
ENSRNOG00000016465,Nondifferential,Trmu,protein_coding,7,16570,1609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000016467,Nondifferential,Kctd1,protein_coding,18,100213,3431,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,1.0,0.0,16.0,0.0
ENSRNOG00000016468,Nondifferential,Tpmt,protein_coding,17,18591,1127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
ENSRNOG00000016470,Nondifferential,Ndufa10,protein_coding,9,34762,1984,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
ENSRNOG00000016474,Downregulated,Tspan3,protein_coding,8,23600,1614,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0
ENSRNOG00000016475,Nondifferential,Nt5c3b,protein_coding,10,14427,1838,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
ENSRNOG00000016477,Downregulated,Vangl1,protein_coding,2,50278,5336,0.0,0.0,1.0,0.0,0.0,0.0,11.0,0.0,0.0,1.0,4.0,0.0
ENSRNOG00000016478,Downregulated,Eif5a,protein_coding,10,4399,1197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000016484,Nondifferential,Gstk1,protein_coding,4,4379,956,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000016486,Nondifferential,Nop58,protein_coding,9,23938,1984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ENSRNOG00000016488,Upregulated,Pltp,protein_coding,3,17821,2025,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0
ENSRNOG00000016496,Upregulated,Ctsc,protein_coding,1,31413,1874,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0
ENSRNOG00000016497,Nondifferential,Bloc1s5,protein_coding,17,24918,1782,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0
ENSRNOG00000016498,Nondifferential,AABR07004112.1,pseudogene,1,2532,2529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000016502,Downregulated,Dscaml1,protein_coding,8,317763,6336,0.0,0.0,7.0,0.0,1.0,0.0,19.0,0.0,0.0,0.0,23.0,0.0
ENSRNOG00000016503,Downregulated,Smarcal1,protein_coding,9,46065,3045,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,7.0,0.0
ENSRNOG00000016507,Downregulated,LOC687679,protein_coding,4,7549,416,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000016509,Nondifferential,Usp10,protein_coding,19,42211,3258,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0
ENSRNOG00000016511,Nondifferential,Pitrm1,protein_coding,17,31675,3451,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
ENSRNOG00000016512,Upregulated,Sema3b,protein_coding,8,7271,2511,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0
ENSRNOG00000016516,Upregulated,Mbp,protein_coding,18,30930,2160,0.0,0.0,1.0,0.0,1.0,1.0,14.0,0.0,0.0,0.0,19.0,0.0
ENSRNOG00000016519,Nondifferential,Kdm1b,protein_coding,17,40837,4202,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0
ENSRNOG00000016528,Nondifferential,Ppp1r21,protein_coding,6,69634,3116,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,7.0,0.0
ENSRNOG00000016530,Nondifferential,Nsa2,protein_coding,2,6544,1052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000016532,Nondifferential,Ino80c,protein_coding,18,14711,2588,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0
ENSRNOG00000016534,Downregulated,Fam171a1,protein_coding,17,53654,2589,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,5.0,0.0
ENSRNOG00000016536,Nondifferential,Pdik1l,protein_coding,5,11721,4489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000016538,Nondifferential,Itga8,protein_coding,17,354600,5857,0.0,0.0,5.0,0.0,0.0,0.0,20.0,0.0,1.0,0.0,12.0,0.0
ENSRNOG00000016539,Nondifferential,Rab24,protein_coding,17,6962,4226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSRNOG00000016541,Nondifferential,Enc1,protein_coding,2,11813,4509,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
ENSRNOG00000016544,Upregulated,Arhgef28,protein_coding,2,272916,6195,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,1.0,1.0,36.0,1.0
ENSRNOG00000016545,Nondifferential,Ift140,protein_coding,10,87482,5424,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0
ENSRNOG00000016547,Nondifferential,Rgs19,protein_coding,3,4839,1290,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ENSRNOG00000016550,Nondifferential,Dclk2,protein_coding,2,129142,3976,0.0,0.0,1.0,0.0,0.0,0.0,15.0,0.0,0.0,1.0,19.0,0.0
ENSRNOG00000016551,Nondifferential,Bcl2l11,protein_coding,3,37287,5091,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,5.0,0.0
ENSRNOG00000016552,Upregulated,Hmgcs1,protein_coding,2,13455,3220,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0
ENSRNOG00000016558,Nondifferential,Pllp,protein_coding,19,20787,1476,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,2.0,0.0
ENSRNOG00000016559,Nondifferential,Tm2d2,protein_coding,16,5576,1286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000016560,Downregulated,Card19,protein_coding,17,6203,840,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
ENSRNOG00000016561,Nondifferential,Ns5atp9,protein_coding,8,11902,333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000016562,Nondifferential,Zfp24,protein_coding,18,7336,1467,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
ENSRNOG00000016565,Nondifferential,Zfp524,protein_coding,1,1049,1049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000016566,Upregulated,Arhgap39,protein_coding,7,91574,4612,0.0,0.0,0.0,0.0,1.0,1.0,15.0,0.0,0.0,0.0,17.0,0.0
ENSRNOG00000016571,Upregulated,Ngf,protein_coding,2,8295,2177,1.0,0.0,0.0,0.0,1.0,0.0,7.0,0.0,0.0,1.0,9.0,0.0
ENSRNOG00000016573,Nondifferential,Dgat2,protein_coding,1,30360,2294,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
ENSRNOG00000016574,Nondifferential,Fiz1,protein_coding,1,6591,3091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000016575,Downregulated,Tnfrsf1b,protein_coding,5,30910,2894,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0
ENSRNOG00000016576,Downregulated,Carmil1,protein_coding,17,288614,5319,0.0,0.0,6.0,0.0,0.0,0.0,25.0,0.0,1.0,0.0,12.0,0.0
ENSRNOG00000016578,Nondifferential,Mtpap,protein_coding,17,21617,2680,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000016580,Nondifferential,Rps23,protein_coding,2,1571,510,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000016581,Downregulated,Serpinb1a,protein_coding,17,7377,1251,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
ENSRNOG00000016585,Nondifferential,Bmi1,protein_coding,17,3726,1125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
ENSRNOG00000016587,Downregulated,Ninj1,protein_coding,17,15091,1160,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
ENSRNOG00000016589,Downregulated,Mlf2,protein_coding,4,4173,1524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000016591,Nondifferential,Utp15,protein_coding,2,16408,2628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000016592,Nondifferential,Gnai2,protein_coding,8,20564,2203,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0
ENSRNOG00000016596,Downregulated,Hspa4,protein_coding,10,40774,4520,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
ENSRNOG00000016598,Nondifferential,Hoxc5,protein_coding,7,3423,2734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSRNOG00000016603,Upregulated,Rtn2,protein_coding,1,12917,1935,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000016606,Nondifferential,RGD1311447,protein_coding,9,5474,937,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ENSRNOG00000016608,Downregulated,Zfp579,protein_coding,1,3171,2143,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000016610,Nondifferential,Arhgap1,protein_coding,3,21661,2852,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0
ENSRNOG00000016611,Nondifferential,Hras,protein_coding,1,3280,1369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000016612,Upregulated,Trim36,protein_coding,18,52063,2627,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0
ENSRNOG00000016613,Nondifferential,Hoxc4,protein_coding,7,2543,2068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
